label,polar,subjective,year,month,day,in_between,keyword_score,1stperson_score
2,0.166666667,0.6,2019,1,15,1,0,4
2,-0.054166667,0.4625,2019,1,15,0,0,2
2,0,0,2019,1,14,1,0,2
2,0.5,0.6,2019,1,14,0,0,4
2,0.166666667,0.2,2019,1,14,0,0,0
2,0,0.1,2019,1,14,0,1,5
2,-0.158333333,0.65,2019,1,14,0,0,2
2,-0.34375,0.6875,2019,1,14,0,0,3
2,0,0,2019,1,14,0,0,0
2,0.175,0.483333333,2019,1,14,0,0,1
2,0,0,2019,1,14,0,0,1
2,0.85,0.8,2019,1,13,1,0,1
2,0,0,2019,1,13,0,0,0
2,0.29,0.7,2019,1,13,0,1,2
2,0,0,2019,1,12,1,0,0
2,0.2875,0.3375,2019,1,11,1,0,2
2,0.166666667,0.583333333,2019,1,11,0,0,3
2,0.35,0.35,2019,1,11,0,1,1
2,0.3,0.5,2019,1,11,0,0,2
2,0,0,2019,1,11,0,0,0
2,-0.2,0.6,2019,1,10,1,0,0
2,0,1,2019,1,10,0,1,1
2,0.5,1,2019,1,10,0,0,1
2,0.133333333,0.594444444,2019,1,9,1,0,1
2,-0.05,0.375,2019,1,8,1,0,3
2,0,0,2019,1,8,0,1,0
2,0.6,0.733333333,2019,1,8,0,0,1
2,1,0.3,2019,1,8,0,0,0
2,0.3,0.75,2019,1,8,0,0,0
2,0.34,0.625,2019,1,7,1,0,3
2,0.054166667,0.720833333,2019,1,7,0,0,0
2,0,0,2019,1,7,0,0,5
2,0.32,0.42,2019,1,7,0,0,2
2,0.25,0.25,2019,1,7,0,0,2
2,0.357272727,0.426666667,2019,1,6,1,0,1
2,-0.325,0.6,2019,1,6,0,0,1
2,-0.049553571,0.495982143,2019,1,6,0,0,1
2,0.2,0.838333333,2019,1,5,1,0,2
2,0.25,0.8,2019,1,5,0,0,1
2,-0.195,0.52,2019,1,5,0,0,1
2,-0.041666667,0.366666667,2019,1,4,1,0,1
2,0,0,2019,1,4,0,0,1
2,-0.115972222,0.555555556,2019,1,3,1,0,0
2,-0.35,0.575,2019,1,3,0,2,1
2,-0.4625,0.8,2019,1,3,0,0,1
2,-0.194824219,0.4,2019,1,2,1,0,1
2,0.4771875,0.52,2019,1,2,0,2,3
2,0.15,0.85,2019,1,2,0,0,0
2,0,0,2019,1,2,0,0,1
2,-0.291666667,0.541666667,2019,1,2,0,0,1
2,-0.1125,0.404166667,2019,1,2,0,0,0
2,0.433333333,0.6,2019,1,1,1,0,1
2,0.578787879,0.718181818,2019,1,1,0,0,2
2,0.625,1,2019,1,1,0,0,4
2,0.25,0.25,2018,12,31,1,0,0
2,0.166666667,0.188888889,2018,12,31,0,2,3
2,0.5,0.6,2018,12,31,0,0,0
2,-0.157142857,0.717857143,2018,12,31,0,0,0
2,0,0,2018,12,31,0,0,2
2,-0.033333333,0.2,2018,12,31,0,0,0
2,0.136458333,0.6,2018,12,31,0,0,3
2,0.275,0.9,2018,12,30,1,1,2
2,0.65,0.65,2018,12,30,0,1,1
2,-0.5,1,2018,12,29,1,0,0
2,0,0.6,2018,12,29,0,0,1
2,0.425,0.5,2018,12,29,0,0,3
2,0,0.4,2018,12,29,0,0,0
2,-0.14,0.68,2018,12,29,0,0,1
2,0.361111111,0.533333333,2018,12,29,0,0,2
2,-0.082589286,0.680952381,2018,12,29,0,1,6
2,0,0,2018,12,28,1,0,1
2,-0.2,0.633333333,2018,12,28,0,0,1
2,0.153571429,0.675,2018,12,28,0,0,6
2,0.5,0.6,2018,12,28,0,0,0
2,0,0,2018,12,26,2,0,1
2,0,0,2018,12,26,0,0,2
2,0.009375,0.625,2018,12,24,2,0,3
2,0.333333333,0.533333333,2018,12,24,0,0,1
2,0.05,0.1,2018,12,24,0,0,0
2,0.5,0.6,2018,12,22,2,0,0
2,0.35,0.35,2018,12,20,2,0,1
2,0,0,2018,12,20,0,0,3
2,0,0,2018,12,20,0,1,0
2,0.325,0.566666667,2018,12,20,0,1,1
2,-0.621844952,0.887660256,2018,12,19,1,0,0
2,0.350606061,0.44,2018,12,17,2,0,2
2,0.1,0.4,2018,12,17,0,0,0
2,0,0,2018,12,17,0,0,2
2,-0.211111111,0.517777778,2018,12,17,0,0,2
2,-0.7,0.666666667,2018,12,16,1,0,0
2,-0.25,0.888888889,2018,12,15,1,0,1
2,0.7,0.6,2018,12,15,0,0,0
2,0.55,0.6,2018,12,15,0,0,1
2,0.033333333,0.466666667,2018,12,14,1,0,3
2,0.3,0.5,2018,12,13,1,0,3
2,0,0.5,2018,12,13,0,0,0
2,0.1,0.8,2018,12,12,1,0,1
2,0.015625,0.4375,2018,12,11,1,0,0
2,-0.171111111,0.457777778,2018,12,11,0,0,3
2,-0.25625,0.5,2018,12,11,0,0,0
2,-0.316666667,0.5,2018,12,10,1,0,6
2,-0.0875,0.75,2018,12,10,0,0,0
2,0.151388889,0.361111111,2018,12,10,0,0,1
2,-0.1,1,2018,12,8,2,0,2
2,-0.3,0.45,2018,12,8,0,0,0
2,0.24,0.505,2018,12,8,0,0,2
2,0.225,0.583333333,2018,12,8,0,0,3
2,-0.5,1,2018,12,7,1,0,2
2,0.5,0.6,2018,12,7,0,0,1
2,0,0.033333333,2018,12,7,0,0,1
2,0,0,2018,12,7,0,0,1
2,0.125,0.125,2018,12,7,0,1,1
2,-0.6,0.7,2018,12,7,0,0,2
2,-0.311111111,0.866666667,2018,12,6,1,0,3
2,-0.116666667,0.537222222,2018,12,6,0,0,3
2,0.225,0.375,2018,12,6,0,0,3
2,0.175,0.275,2018,12,5,1,0,2
2,0.1,0.2,2018,12,5,0,0,1
2,-0.05,0.85,2018,12,5,0,0,1
2,1.39E-17,0.55,2018,12,5,0,0,0
2,-0.175,0.9,2018,12,5,0,0,1
2,-0.166435185,0.658796296,2018,12,4,1,0,2
2,0.2,0.2,2018,12,4,0,0,2
2,0,0,2018,12,4,0,0,1
2,0.45,0.4,2018,12,4,0,0,3
2,0,0.1,2018,12,4,0,0,2
2,0,0.24375,2018,12,4,0,0,5
2,-0.121212121,0.651515152,2018,12,3,1,0,1
2,0,0,2018,12,3,0,0,1
2,0.097727273,0.784090909,2018,12,3,0,0,1
2,0.366666667,0.433333333,2018,12,3,0,0,4
2,0,0,2018,12,2,1,0,0
2,0.2825,0.88,2018,12,2,0,0,0
2,0.214285714,0.5,2018,12,2,0,0,1
2,-0.275,0.7,2018,12,1,1,0,2
2,0.2,0.2,2018,12,1,0,0,0
2,-0.204761905,0.685714286,2018,11,30,1,0,3
2,0.351190476,0.517857143,2018,11,30,0,0,2
2,0.03968254,0.78968254,2018,11,30,0,0,1
2,0.1,0.25,2018,11,29,1,0,0
2,0.1,0.2,2018,11,29,0,0,4
2,0.095238095,0.845238095,2018,11,29,0,1,2
2,0,0,2018,11,29,0,0,3
2,0.2,0.2,2018,11,29,0,0,0
2,0.057142857,0.685714286,2018,11,29,0,2,1
2,0,0,2018,11,28,1,0,0
2,0,0,2018,11,28,0,0,1
2,-0.5,1,2018,11,27,1,0,0
2,0.215625,0.7375,2018,11,27,0,0,2
2,-0.78,0.91,2018,11,27,0,0,0
2,0.1,0.611904762,2018,11,26,1,0,2
2,0.133333333,0.658333333,2018,11,26,0,0,2
2,0,0.5,2018,11,26,0,0,5
2,-0.7,0.666666667,2018,11,26,0,0,3
2,0,0,2018,11,25,1,0,3
2,0.1,0.1,2018,11,25,0,0,0
2,-0.1,0.341666667,2018,11,24,1,0,2
2,0.066666667,0.286111111,2018,11,24,0,0,0
2,0,0,2018,11,23,1,0,1
2,0.7,0.6,2018,11,23,0,1,0
2,0.29125,0.797916667,2018,11,23,0,0,0
2,0.1375,0.448611111,2018,11,23,0,1,1
2,0.047142857,0.407142857,2018,11,23,0,0,4
2,0.8,1,2018,11,22,1,0,2
2,0.8,1,2018,11,22,0,0,0
2,0.2,0.5,2018,11,22,0,0,3
2,0.15,0.483333333,2018,11,22,0,0,0
2,0,0.65,2018,11,20,2,0,0
2,0.5,0.5,2018,11,20,0,0,1
2,0.008333333,0.158333333,2018,11,19,1,0,1
2,0.0125,0.7125,2018,11,19,0,0,2
2,0.2,0.2,2018,11,18,1,0,0
2,0,0,2018,11,18,0,0,1
2,-0.6,1,2018,11,18,0,0,3
2,0.075,0.3,2018,11,18,0,0,1
2,0.1375,0.6125,2018,11,18,0,0,1
2,0.275,0.4,2018,11,18,0,0,1
2,-0.1,0.4,2018,11,18,0,0,0
2,0,0,2018,11,17,1,0,0
2,0,0,2018,11,16,1,0,0
2,0.025,0.325,2018,11,16,0,0,2
2,-0.428125,0.383333333,2018,11,16,0,0,2
2,0.11,0.485,2018,11,16,0,0,2
2,-0.1425,0.433333333,2018,11,16,0,0,1
2,0.0375,0.4,2018,11,16,0,0,0
2,0.1234375,0.7,2018,11,16,0,0,5
2,-0.05625,0.225,2018,11,16,0,1,1
2,0.5,0.5,2018,11,14,2,0,1
2,-0.75,1,2018,11,13,1,1,0
2,0.5,0.6,2018,11,13,0,0,1
2,0.5,0.5,2018,11,13,0,0,0
2,0,0,2018,11,13,0,0,0
2,0.142857143,0.301190476,2018,11,12,1,0,1
2,-0.079166667,0.488888889,2018,11,12,0,0,0
2,-0.0625,0.366666667,2018,11,12,0,1,2
2,0,0,2018,11,12,0,0,0
2,-0.033333333,0.7,2018,11,12,0,0,3
2,0.064285714,0.710119048,2018,11,12,0,0,3
2,0.173376623,0.427922078,2018,11,12,0,0,3
2,-0.766666667,0.8,2018,11,12,0,0,0
2,0,0,2018,11,12,0,0,0
2,0.108333333,0.427380952,2018,11,11,1,0,1
2,0.0375,0.7125,2018,11,11,0,0,0
2,0,0,2018,11,11,0,0,0
2,0,0,2018,11,10,1,0,1
2,0.18,0.42,2018,11,9,1,0,2
2,0.167676768,0.733333333,2018,11,9,0,1,1
2,-0.0375,0.8375,2018,11,9,0,0,3
2,0.1,0.2,2018,11,9,0,0,1
2,0.280519481,0.480898268,2018,11,8,1,0,5
2,0.068181818,0.227272727,2018,11,8,0,1,1
2,0.15,0.43,2018,11,8,0,0,1
2,-0.001388889,0.322222222,2018,11,8,0,0,1
2,0.3,0.5,2018,11,8,0,0,4
2,0.7,0.4,2018,11,7,1,0,1
2,0.066666667,0.466666667,2018,11,7,0,0,4
2,0.8,0.7,2018,11,7,0,0,3
2,0,0,2018,11,7,0,0,0
2,0,0,2018,11,7,0,0,0
2,0.5,1,2018,11,7,0,0,2
2,0.06,0.68,2018,11,7,0,0,4
2,0.309090909,0.863636364,2018,11,7,0,0,1
2,0,0,2018,11,6,1,0,2
2,0.225,0.75,2018,11,6,0,0,3
2,0,0.357142857,2018,11,5,1,0,1
2,-0.1,0.366666667,2018,11,5,0,0,0
2,-0.335049716,0.863636364,2018,11,5,0,0,2
2,-0.15,0.30625,2018,11,5,0,0,3
,,,,,,,,
0,0.85,1,2021,4,27,0,0,1
0,0.1,0.7,2021,4,26,1,0,3
0,0.4,0.5,2021,4,26,0,0,1
0,0.35,0.55,2021,4,26,0,0,1
0,0.075,0.483333333,2021,4,26,0,0,4
0,-0.1875,0.5,2021,4,26,0,0,1
0,0,0,2021,4,24,2,1,1
0,0.0875,0.2,2021,4,24,0,0,2
0,0.5,0.5,2021,4,23,1,0,0
0,0.216666667,0.595238095,2021,4,23,0,0,0
0,0.170454545,0.5,2021,4,23,0,0,2
0,0.433333333,0.5,2021,4,23,0,0,0
0,0,0,2021,4,23,0,0,1
0,0,0,2021,4,23,0,0,1
0,-0.25,0.25,2021,4,23,0,0,0
0,0.7,0.6,2021,4,22,1,0,1
0,-0.233766234,0.542207792,2021,4,22,0,0,1
0,-0.305714286,0.742857143,2021,4,22,0,0,1
0,0.2,0.4,2021,4,22,0,0,9
0,0,0.75,2021,4,21,1,0,1
0,0,0,2021,4,20,1,0,1
0,0.368333333,0.503333333,2021,4,20,0,0,6
0,0.189166667,0.561666667,2021,4,20,0,0,3
0,0.025,0.35,2021,4,19,1,0,0
0,0.333333333,1,2021,4,19,0,0,0
0,0.2,0.2,2021,4,19,0,0,1
0,0.312121212,0.518181818,2021,4,19,0,0,2
0,0,0,2021,4,19,0,0,1
0,-0.3,0.533333333,2021,4,18,1,0,0
0,0.5,0.8,2021,4,17,1,0,6
0,0.25,0.3,2021,4,17,0,0,3
0,0.4375,0.3,2021,4,17,0,0,1
0,0.15,0.275,2021,4,16,1,0,1
0,0.5,0.6,2021,4,16,0,0,1
0,0,0,2021,4,16,0,0,1
0,-0.083333333,0.608333333,2021,4,16,0,0,4
0,-0.1125,0.3375,2021,4,16,0,0,2
0,0,0,2021,4,15,1,0,3
0,0.1625,0.508333333,2021,4,15,0,0,1
0,0.25,0.8,2021,4,13,2,0,4
0,0,0,2021,4,13,0,0,3
0,0.145454545,0.533333333,2021,4,13,0,0,0
0,0.35,0.383333333,2021,4,13,0,0,0
0,0.7,0.6,2021,4,12,1,0,1
0,0,0,2021,4,11,1,0,0
0,0.64,0.62,2021,4,10,1,0,2
0,-0.3,0.9,2021,4,8,2,0,1
0,0,0.75,2021,4,8,0,0,2
0,0.417272727,0.570909091,2021,4,8,0,0,2
0,0.5,0.6,2021,4,8,0,0,1
0,0.136363636,0.5,2021,4,8,0,0,0
0,-0.1,0.2,2021,4,7,1,0,1
0,-0.625,1,2021,4,7,0,1,1
0,-0.133333333,0.6,2021,4,7,0,0,1
0,1,1,2021,4,7,0,0,1
0,0,0,2021,4,7,0,0,4
0,0,0,2021,4,6,1,0,1
0,0.2625,0.55,2021,4,5,1,0,1
0,0,0,2021,4,4,1,0,1
0,-0.05,0.4,2021,4,4,0,0,1
0,0.068181818,0.727272727,2021,4,3,1,0,4
0,0.26,0.6,2021,4,3,0,0,5
0,0,0,2021,4,3,0,0,1
0,0.261904762,0.553571429,2021,4,2,1,0,1
0,0.2,0.2,2021,4,2,0,0,1
0,-0.2,0.6,2021,4,2,0,0,3
0,0.136363636,0.454545455,2021,4,2,0,0,6
0,0.4,0.65,2021,4,2,0,0,0
0,0.1875,0.4875,2021,4,2,0,0,1
0,0.625,1,2021,4,2,0,0,1
0,-0.5,0.9,2021,4,2,0,0,1
0,0,0,2021,4,2,0,0,1
0,0.136363636,0.454545455,2021,4,2,0,0,1
0,0.048148148,0.562962963,2021,3,31,2,0,2
0,-0.25,0.4,2021,3,31,0,0,0
0,0.8,0.75,2021,3,31,0,0,0
0,0.5,1,2021,3,29,2,0,0
0,0,0,2021,3,29,0,0,1
0,0.6,0.6,2021,3,28,1,0,1
0,0,0.5625,2021,3,27,1,1,2
0,0.6,1,2021,3,27,0,0,0
0,0,0,2021,3,27,0,0,1
0,0,0,2021,3,26,1,0,0
0,-0.4,0.4,2021,3,26,0,0,0
0,1,0.3,2021,3,26,0,0,1
0,0,0,2021,3,26,0,0,0
0,0.5,0.5,2021,3,26,0,0,1
0,0.175,0.75,2021,3,25,1,0,0
0,0,0,2021,3,25,0,0,0
0,0.2,0.5,2021,3,25,0,0,0
0,0,0,2021,3,23,2,0,0
0,0,0,2021,3,22,1,0,1
0,0.4,1,2021,3,22,0,0,0
0,0,0,2021,3,21,1,0,0
0,0,0,2021,3,21,0,0,1
0,0,0.5,2021,3,21,0,0,0
0,-0.6,0.95,2021,3,21,0,0,1
0,-0.05,0.95,2021,3,20,1,0,0
0,0.333333333,0.666666667,2021,3,18,2,0,2
0,-0.066666667,0.366666667,2021,3,17,1,0,0
0,-0.2,0.4,2021,3,17,0,0,0
0,-0.266666667,0.833333333,2021,3,17,0,0,2
0,-0.071111111,0.314444444,2021,3,17,0,0,2
0,-0.6,0.8,2021,3,17,0,0,1
0,-0.028571429,0.5,2021,3,16,1,0,1
0,0,0,2021,3,15,1,0,2
0,-0.4,0.6,2021,3,15,0,0,1
0,0.166666667,0.670833333,2021,3,15,0,0,3
0,0.2125,0.435416667,2021,3,14,1,0,2
0,0,0,2021,3,14,0,0,0
0,0.4,0.4,2021,3,14,0,0,0
0,0.318181818,0.5,2021,3,14,0,0,0
0,0.168181818,0.727272727,2021,3,14,0,0,2
0,0.416666667,0.611111111,2021,3,13,1,0,0
0,-0.107142857,0.767857143,2021,3,13,0,0,0
0,0.6,0.8,2021,3,13,0,0,1
0,0,0,2021,3,12,1,0,2
0,0,0,2021,3,12,0,0,0
0,0.35,0.45,2021,3,11,1,0,1
0,0,0,2021,3,11,0,0,2
0,0,0,2021,3,10,1,0,2
0,0.65,0.75,2021,3,10,0,0,3
0,0,0.066666667,2021,3,10,0,0,2
0,0.1,0.4125,2021,3,9,1,0,0
0,0.05,0.45,2021,3,9,0,0,7
0,0,0,2021,3,9,0,0,1
0,0,0,2021,3,9,0,0,0
0,0.6,1,2021,3,8,1,0,0
0,0.8,1,2021,3,8,0,0,0
0,0,0.1,2021,3,8,0,0,0
0,0.566666667,0.366666667,2021,3,8,0,0,0
0,0.262037037,0.575925926,2021,3,8,0,1,5
0,0.403787879,0.468181818,2021,3,7,1,0,0
0,0.017857143,0.416666667,2021,3,7,0,0,3
0,-0.155555556,0.288888889,2021,3,5,2,0,0
0,0.035606061,0.332575758,2021,3,5,0,0,0
0,0.193181818,0.393939394,2021,3,5,0,0,0
0,0.7,0.6,2021,3,5,0,0,1
0,0.136363636,0.454545455,2021,3,5,0,0,1
0,0.2,0.4,2021,3,4,1,0,1
0,0.316666667,0.516666667,2021,3,4,0,0,0
0,0.7,0.5,2021,3,3,1,0,0
0,0.2,0.3,2021,3,3,0,0,0
0,0,0,2021,3,2,1,0,0
0,0,0.533333333,2021,3,2,0,0,3
0,0,0,2021,3,2,0,0,1
0,0.2,0.2,2021,3,1,1,0,0
0,1,0.6,2021,3,1,0,0,3
0,0,0,2021,3,1,0,0,1
0,0.066666667,0.511111111,2021,3,1,0,0,2
0,-0.126455026,0.483068783,2021,3,1,0,1,2
0,0.2,0.2,2021,3,1,0,0,2
0,0,0,2021,2,27,2,0,1
0,0.45,0.555555556,2021,2,27,0,1,0
0,0,0,2021,2,26,1,0,1
0,0.8,0.9,2021,2,26,0,0,1
0,0,0,2021,2,26,0,0,2
0,0.1,0.4,2021,2,26,0,0,6
0,0.5,0.875,2021,2,26,0,0,0
0,0,0.22,2021,2,26,0,0,3
0,0,0,2021,2,26,0,0,1
0,-1,1,2021,2,26,0,0,1
0,0,0,2021,2,26,0,0,1
0,-0.166666667,0.066666667,2021,2,26,0,0,2
0,0.266666667,0.516666667,2021,2,26,0,0,1
0,-0.016666667,0.247619048,2021,2,26,0,0,4
0,0,0,2021,2,25,1,0,1
0,0.375,0.53,2021,2,24,1,0,3
0,-0.25,0.888888889,2021,2,23,1,0,1
0,0,0,2021,2,23,0,0,0
0,0.5,0.6,2021,2,23,0,0,1
0,0.616666667,0.666666667,2021,2,23,0,0,2
0,0.119128788,0.347443182,2021,2,23,0,0,7
0,0.041666667,0.716666667,2021,2,23,0,0,1
0,1,1,2021,2,23,0,0,3
0,0.278787879,0.451515152,2021,2,22,1,0,2
0,0.3,0.525,2021,2,22,0,0,0
0,0,0,2021,2,22,0,0,2
0,0.1,0.55,2021,2,22,0,0,4
0,0.65,0.25,2021,2,22,0,0,2
0,-0.3,0.6,2021,2,20,2,0,2
0,0.26875,0.39375,2021,2,20,0,0,2
0,-0.5,1,2021,2,20,0,0,0
0,-1,1,2021,2,19,1,0,1
0,0.05,0.95,2021,2,19,0,0,2
0,0.8,1,2021,2,19,0,0,1
0,0.533333333,0.833333333,2021,2,18,1,0,0
0,-0.087878788,0.6,2021,2,18,0,0,2
0,0,0,2021,2,18,0,0,4
0,-0.129166667,0.522916667,2021,2,17,1,0,8
0,0.136363636,0.454545455,2021,2,16,1,0,0
0,0.507142857,0.35,2021,2,16,0,0,1
0,0,0,2021,2,16,0,0,0
0,-0.208333333,0.066666667,2021,2,16,0,0,2
0,0.55,0.75,2021,2,16,0,0,0
0,0.5,0.6,2021,2,16,0,0,1
0,1,1,2021,2,16,0,0,2
0,-0.177777778,0.533333333,2021,2,15,1,0,2
0,0.35,0.4,2021,2,15,0,0,0
0,-0.2,0.225,2021,2,15,0,0,7
0,0.26,0.65,2021,2,15,0,0,1
0,0.4,0.466666667,2021,2,14,1,0,0
0,0,0,2021,2,14,0,0,0
0,0.65,0.8,2021,2,14,0,0,1
0,0.5,0.6,2021,2,13,1,0,0
0,0.384090909,0.613636364,2021,2,13,0,0,2
0,0,0,2021,2,12,1,0,1
0,-0.025,0.35,2021,2,12,0,0,3
0,0,0,2021,2,12,0,0,0
0,0.028055556,0.396944444,2021,2,12,0,0,4
0,1,0.9,2021,2,12,0,0,1
0,0.1921875,0.4,2021,2,12,0,0,2
0,0.4375,0.7125,2021,2,12,0,0,0
0,-0.025,0.45,2021,2,12,0,0,1
0,0.266666667,0.866666667,2021,2,11,1,0,3
0,0.441666667,0.433333333,2021,2,11,0,0,2
0,0.25,0.391666667,2021,2,11,0,0,3
0,0,0,2021,2,11,0,0,1
0,-0.7,0.666666667,2021,2,11,0,0,0
0,0.136363636,0.454545455,2021,2,11,0,0,1
0,0,0,2021,2,10,1,0,1
0,0,0,2021,2,10,0,0,1
0,-0.166666667,0.433333333,2021,2,10,0,0,2
0,0.5,0.6,2021,2,10,0,0,1
0,0,0,2021,2,9,1,0,0
0,0.0625,0.625,2021,2,8,1,0,0
0,0.7,0.6,2021,2,8,0,0,0
0,-0.8,0.9,2021,2,8,0,0,1
0,0.65,0.75,2021,2,8,0,0,1
0,0.25,0.333333333,2021,2,8,0,0,0
0,0,0,2021,2,7,1,0,0
0,0,0,2021,2,6,1,0,2
0,0.1,0.644444444,2021,2,5,1,0,0
0,0,0,2021,2,5,0,0,1
0,0.725,0.7,2021,2,5,0,0,4
0,0.625,0.6,2021,2,4,1,0,3
0,0.5,0.5,2021,2,4,0,0,0
0,0.2,0.2,2021,2,4,0,0,1
0,-0.5,1,2021,2,4,0,0,1
0,-0.045833333,0.370833333,2021,2,4,0,0,1
0,0.270454545,0.576515152,2021,2,3,1,0,0
0,0.15,0.625,2021,2,3,0,0,1
0,0,0,2021,2,3,0,0,1
0,0,0,2021,2,3,0,0,1
0,0.6,1,2021,2,3,0,0,2
0,0.386666667,0.763333333,2021,2,1,2,0,2
0,0,0,2021,2,1,0,0,2
0,0,0,2021,2,1,0,0,0
0,0.033333333,0.333333333,2021,2,1,0,0,0
0,0,0,2021,2,1,0,0,0
0,0,0,2021,1,31,1,0,0
0,0.270833333,0.833333333,2021,1,31,0,0,2
0,0,0,2021,1,31,0,0,3
0,-0.15,0.7,2021,1,31,0,0,2
0,0.35,0.4,2021,1,30,1,0,2
0,0.25,0.55,2021,1,30,0,0,0
0,0.1,0.2,2021,1,30,0,0,0
0,0,0,2021,1,29,1,0,0
0,0.6,0.95,2021,1,29,0,0,1
0,0.4,0.4,2021,1,29,0,0,1
0,0,0,2021,1,28,1,0,1
0,0,0,2021,1,28,0,0,1
0,0.2,0.2,2021,1,28,0,0,2
0,0,0,2021,1,27,1,0,1
0,0,0,2021,1,27,0,0,0
0,-0.207142857,0.767857143,2021,1,27,0,0,2
0,-0.133333333,0.433333333,2021,1,27,0,0,1
0,-0.125,0.25,2021,1,26,1,0,0
0,0.1,0.8,2021,1,26,0,0,1
0,0,0,2021,1,26,0,0,0
0,0.5,0.6,2021,1,25,1,0,0
0,-0.231818182,0.727272727,2021,1,24,1,0,0
0,0,0,2021,1,24,0,0,0
0,0.136363636,0.454545455,2021,1,24,0,0,1
0,0,0,2021,1,24,0,0,1
0,0,0.166666667,2021,1,23,1,0,2
0,0.283333333,0.425,2021,1,22,1,0,2
0,0,0.125,2021,1,22,0,0,0
0,-0.2,0.7,2021,1,22,0,0,0
0,0.2,0.2,2021,1,22,0,0,1
0,0,0,2021,1,22,0,0,2
0,-0.04375,0.35,2021,1,22,0,0,1
0,0.041666667,0.066666667,2021,1,21,1,0,1
0,0.193181818,0.393939394,2021,1,21,0,0,1
0,0,0,2021,1,20,1,0,1
0,0,0,2021,1,19,1,0,1
0,0.188888889,0.444444444,2021,1,19,0,0,1
0,0.066666667,0.716666667,2021,1,19,0,0,1
0,0,0,2021,1,19,0,0,0
0,0.253125,0.65,2021,1,19,0,0,2
0,0,0,2021,1,19,0,0,2
0,0.5,0.5,2021,1,19,0,0,0
0,-0.5,1,2021,1,19,0,0,1
0,0.333333333,0.4,2021,1,19,0,0,0
0,0,0,2021,1,18,1,0,1
0,0.158333333,0.758333333,2021,1,18,0,0,1
0,0.5,0.5,2021,1,18,0,0,0
0,-0.2,0.55,2021,1,18,0,0,1
0,0,0,2021,1,17,1,0,2
0,0,0,2021,1,17,0,0,0
0,-0.166666667,0.5,2021,1,17,0,0,3
0,0.445454545,0.566666667,2021,1,16,1,0,0
0,0,0,2021,1,15,1,0,0
0,-0.05,0.5,2021,1,15,0,0,0
0,0,0,2021,1,14,1,0,3
0,0.4,0.35,2021,1,14,0,0,0
0,0.15,0.2,2021,1,14,0,0,1
0,0.133333333,0.466666667,2021,1,14,0,0,2
0,0,0.4,2021,1,14,0,0,0
0,0.7,0.6,2021,1,13,1,0,0
0,0,0.166666667,2021,1,12,1,0,1
0,-0.316666667,0.3,2021,1,12,0,0,0
0,0.25,0.478571429,2021,1,12,0,0,0
0,0.375,0.375,2021,1,12,0,0,1
0,-0.4,0.7,2021,1,11,1,0,0
0,-0.05,0.504166667,2021,1,11,0,0,2
0,0,0,2021,1,11,0,0,1
0,0.85,1,2021,1,11,0,0,0
0,-0.09375,0.388888889,2021,1,11,0,0,2
0,0,0,2021,1,10,1,0,1
0,0,0,2021,1,10,0,0,0
0,0.5,1,2021,1,10,0,0,0
0,0,0,2021,1,9,1,0,0
0,0.35,0.65,2021,1,9,0,0,2
0,0.021645022,0.222943723,2021,1,9,0,0,2
0,-0.0125,0.2875,2021,1,6,3,0,2
0,0.406666667,0.653333333,2021,1,6,0,0,4
0,0,0,2021,1,5,1,0,0
0,0,0,2021,1,5,0,0,0
0,-0.160416667,0.533035714,2021,1,5,0,0,0
0,0.422222222,0.611111111,2021,1,5,0,0,3
0,0.1,0.6,2021,1,5,0,0,1
0,0.417261905,0.683928571,2021,1,5,0,0,2
0,0,0,2021,1,4,1,0,1
0,0,0,2021,1,4,0,0,4
0,0.0375,0.233333333,2021,1,4,0,0,0
0,0.8,0.7,2021,1,4,0,0,0
0,0,0.1,2021,1,4,0,0,2
0,0,0,2021,1,3,1,0,0
0,0.5,0.5,2021,1,3,0,0,1
0,0.258766234,0.618506494,2021,1,3,0,0,0
0,0,0,2021,1,3,0,0,0
0,0.266666667,0.466666667,2021,1,2,1,2,3
0,0.284090909,0.4625,2021,1,2,0,0,3
0,0.125,0.441666667,2021,1,2,0,0,3
0,0.2175,0.5375,2021,1,2,0,0,9
0,0.3,0.75,2021,1,2,0,0,2
0,0,0,2021,1,1,1,0,0
0,0,0,2020,12,31,1,0,0
0,-0.166666667,0.433333333,2020,12,31,0,0,0
0,0.075,0.248333333,2020,12,29,2,0,3
0,0.7,0.9,2020,12,29,0,0,1
0,0.275,0.6,2020,12,28,1,0,2
0,0.5,0.75,2020,12,28,0,0,0
0,0,0,2020,12,28,0,0,2
0,0.425,0.75,2020,12,28,0,0,3
0,0.09702381,0.591468254,2020,12,28,0,0,2
0,0,0,2020,12,27,1,0,0
0,0,0,2020,12,27,0,0,1
0,-0.5,1,2020,12,27,0,0,1
0,0.5,0.5,2020,12,26,1,0,0
0,0.3,0.366666667,2020,12,26,0,0,2
0,0,0,2020,12,25,1,0,0
0,0,0,2020,12,24,1,0,1
0,-0.175,0.916666667,2020,12,22,2,0,3
0,0.625,1,2020,12,22,0,0,1
0,-0.65,0.6,2020,12,20,2,0,2
0,0,0,2020,12,19,1,0,1
0,0.0375,0.633333333,2020,12,19,0,0,0
0,0.5,0.5,2020,12,19,0,0,1
0,0,0.5,2020,12,18,1,0,2
